,supplier,buyer,supplier_nace,buyer_nace
12794,4671,22792,53,41
12795,14986,22792,20,41
12796,18169,22792,41,41
12797,2156,11980,56,64
12798,18077,11980,41,64
12799,2156,16982,56,27
12800,6348,16982,8,27
12801,7363,16982,41,27
12802,9032,16982,54,27
12803,10161,16982,32,27
12804,11212,16982,43,27
12805,13631,16982,24,27
12806,18072,16982,41,27
12807,18203,16982,26,27
12808,20625,16982,32,27
12809,22944,16982,40,27
12810,24065,16982,64,27
12811,28589,16982,40,27
12812,28841,16982,61,27
12813,30595,16982,42,27
12814,31925,16982,41,27
12815,2158,27975,59,41
12816,2160,9149,68,41
12817,2626,9149,84,41
12818,11528,9149,26,41
12819,2165,650,72,41
12820,22318,650,53,41
12821,26159,650,61,41
12822,28518,650,43,41
12823,2172,2289,27,70
12824,9832,2289,32,70
12825,2172,26005,27,70
12826,6320,26005,41,70
12827,2173,31028,32,48
12828,10028,31028,46,48
12829,30336,31028,80,48
12830,30475,31028,46,48
12831,2175,22227,42,43
12832,25675,22227,43,43
12833,2176,28065,61,64
12834,3140,28065,17,64
12835,6167,28065,72,64
12836,9811,28065,70,64
12837,21766,28065,40,64
12838,23028,28065,71,64
12839,30274,28065,23,64
12840,2178,30628,43,18
12841,2375,30628,32,18
12842,5901,30628,41,18
12843,9015,30628,32,18
12844,12438,30628,84,18
12845,13279,30628,84,18
12846,13809,30628,14,18
12847,16096,30628,0,18
12848,20548,30628,46,18
12849,22311,30628,49,18
12850,26454,30628,42,18
12851,29416,30628,68,18
12852,2179,12010,41,70
12853,14521,12010,56,70
12854,15921,12010,51,70
12855,23112,12010,51,70
12856,26114,12010,43,70
12857,2181,17126,50,42
12858,2191,14498,27,40
12859,2196,18830,0,41
12860,23440,18830,9,41
12861,2196,4574,0,84
12862,2198,25448,0,30
12863,7254,25448,26,30
12864,7667,25448,41,30
12865,11665,25448,8,30
12866,13899,25448,59,30
12867,18189,25448,40,30
12868,20799,25448,59,30
12869,21393,25448,8,30
12870,21559,25448,41,30
12871,21767,25448,25,30
12872,24068,25448,33,30
12873,26331,25448,41,30
12874,30130,25448,59,30
12875,2200,21068,51,32
12876,3798,21068,83,32
12877,8928,21068,70,32
12878,20621,21068,59,32
12879,28425,21068,41,32
12880,2203,9478,8,84
12881,2205,15810,82,43
12882,2205,4152,82,33
12883,2212,6771,23,39
12884,2213,28863,39,25
12885,10718,28863,61,25
12886,14892,28863,25,25
12887,32006,28863,26,25
12888,2214,22715,20,40
12889,8904,22715,41,40
12890,11605,22715,37,40
12891,16349,22715,59,40
12892,17144,22715,52,40
12893,18210,22715,64,40
12894,19584,22715,59,40
12895,21535,22715,22,40
12896,22917,22715,22,40
12897,22952,22715,46,40
12898,24835,22715,41,40
12899,26078,22715,20,40
12900,26940,22715,26,40
12901,28847,22715,14,40
12902,29485,22715,82,40
12903,30500,22715,39,40
12904,33225,22715,84,40
12905,2214,8644,20,0
12906,9564,8644,31,0
12907,16098,8644,40,0
12908,2214,27046,20,39
12909,3140,27046,17,39
12910,24371,27046,24,39
12911,2216,23269,71,27
12912,3140,23269,17,27
12913,7340,23269,55,27
12914,9058,23269,39,27
12915,21147,23269,42,27
12916,30758,23269,59,27
12917,2217,1869,84,84
12918,2222,23982,46,59
12919,22395,23982,32,59
12920,2222,7570,46,39
12921,10161,7570,32,39
12922,2223,16935,21,26
12923,11647,16935,84,26
12924,16963,16935,39,26
12925,2227,58,54,42
12926,25127,58,54,42
12927,28691,58,8,42
12928,32161,58,41,42
12929,2229,30875,59,41
12930,2232,295,68,32
12931,4812,295,59,32
12932,6646,295,84,32
12933,8577,295,32,32
12934,9989,295,60,32
12935,12489,295,61,32
12936,14726,295,8,32
12937,19604,295,20,32
12938,19825,295,84,32
12939,22016,295,32,32
12940,22045,295,41,32
12941,23726,295,54,32
12942,23776,295,1,32
12943,23856,295,32,32
12944,25723,295,43,32
12945,26225,295,8,32
12946,27419,295,42,32
12947,28461,295,1,32
12948,29385,295,42,32
12949,2237,17473,6,42
12950,2242,31957,41,41
12951,5142,31957,80,41
12952,10161,31957,32,41
12953,14676,31957,59,41
12954,18860,31957,26,41
12955,29239,31957,84,41
12956,2243,3190,0,43
12957,25476,3190,56,43
12958,30983,3190,84,43
12959,2245,6027,46,14
12960,14475,6027,18,14
12961,15154,6027,43,14
12962,2245,9649,46,84
12963,9741,9649,40,84
12964,13636,9649,60,84
12965,15596,9649,40,84
12966,22016,9649,32,84
12967,2251,15915,23,20
12968,14966,15915,64,20
12969,20590,15915,41,20
12970,2252,4358,29,41
12971,2259,21446,59,21
12972,2877,21446,73,21
12973,11159,21446,64,21
12974,16515,21446,84,21
12975,19334,21446,27,21
12976,22177,21446,54,21
12977,22208,21446,41,21
12978,22395,21446,32,21
12979,25485,21446,39,21
12980,29356,21446,84,21
12981,29660,21446,7,21
12982,2260,31972,84,9
12983,3705,31972,40,9
12984,4102,31972,32,9
12985,4139,31972,0,9
12986,4155,31972,25,9
12987,4377,31972,39,9
12988,5223,31972,41,9
12989,5274,31972,41,9
12990,5278,31972,41,9
12991,6274,31972,27,9
12992,7267,31972,21,9
12993,8293,31972,46,9
12994,8592,31972,23,9
12995,9179,31972,41,9
12996,9802,31972,42,9
12997,9879,31972,26,9
12998,10028,31972,46,9
12999,11110,31972,34,9
13000,11366,31972,29,9
13001,11955,31972,40,9
13002,12438,31972,84,9
13003,12532,31972,0,9
13004,13040,31972,62,9
13005,13232,31972,62,9
13006,13383,31972,84,9
13007,13469,31972,71,9
13008,14436,31972,46,9
13009,14586,31972,43,9
13010,15194,31972,29,9
13011,15353,31972,41,9
13012,16079,31972,59,9
13013,16397,31972,32,9
13014,17107,31972,41,9
13015,17390,31972,59,9
13016,17665,31972,59,9
13017,18640,31972,8,9
13018,19537,31972,0,9
13019,19664,31972,41,9
13020,20548,31972,46,9
13021,20673,31972,59,9
13022,21131,31972,0,9
13023,21413,31972,27,9
13024,22016,31972,32,9
13025,24316,31972,35,9
13026,24343,31972,68,9
13027,24766,31972,23,9
13028,25294,31972,41,9
13029,25476,31972,56,9
13030,26590,31972,0,9
13031,27539,31972,84,9
13032,29817,31972,23,9
13033,29921,31972,59,9
13034,30177,31972,22,9
13035,30298,31972,84,9
13036,31867,31972,84,9
13037,32967,31972,84,9
13038,33392,31972,84,9
13039,2265,14928,41,41
13040,2267,18056,49,64
13041,2268,17366,41,37
13042,2271,1046,59,41
13043,15528,1046,40,41
13044,2274,23149,59,27
13045,12425,23149,84,27
13046,14577,23149,6,27
13047,19714,23149,27,27
13048,2275,20664,42,40
13049,32119,20664,23,40
13050,2277,7732,24,83
13051,2278,27472,62,15
13052,2281,17600,41,18
13053,3343,17600,53,18
13054,9015,17600,32,18
13055,2285,10152,62,41
13056,2285,7110,62,41
13057,2286,13019,46,8
13058,3190,13019,43,8
13059,6568,13019,31,8
13060,7667,13019,41,8
13061,22016,13019,32,8
13062,23889,13019,43,8
13063,29264,13019,20,8
13064,31926,13019,18,8
13065,2290,20017,40,27
13066,21264,20017,67,27
13067,21446,20017,21,27
13068,2291,22104,84,84
13069,2297,25959,59,32
13070,2299,9915,71,41
13071,13876,9915,59,41
13072,16250,9915,46,41
13073,19272,9915,46,41
13074,20669,9915,42,41
13075,26702,9915,41,41
13076,2313,2070,39,64
13077,8771,2070,64,64
13078,9444,2070,70,64
13079,27820,2070,25,64
13080,33458,2070,84,64
13081,2314,30015,38,42
13082,5442,30015,41,42
13083,11653,30015,9,42
13084,22164,30015,65,42
13085,31229,30015,46,42
13086,2315,15518,23,84
13087,2317,1252,31,41
13088,2318,22889,68,71
13089,7588,22889,41,71
13090,20415,22889,37,71
13091,2319,1215,51,23
13092,18380,1215,27,23
13093,2320,16658,40,41
13094,29478,16658,41,41
13095,2322,6383,54,41
13096,6277,6383,67,41
13097,7267,6383,21,41
13098,8148,6383,62,41
13099,12490,6383,72,41
13100,16487,6383,84,41
13101,21795,6383,18,41
13102,2322,2178,54,43
13103,2351,2178,54,43
13104,3140,2178,17,43
13105,2322,26722,54,71
13106,2322,31068,54,71
13107,5184,31068,15,71
13108,8520,31068,41,71
13109,9652,31068,43,71
13110,9838,31068,9,71
13111,11309,31068,41,71
13112,13235,31068,15,71
13113,16416,31068,23,71
13114,20416,31068,59,71
13115,21402,31068,16,71
13116,21434,31068,37,71
13117,22254,31068,42,71
13118,24317,31068,21,71
13119,24989,31068,41,71
13120,25052,31068,42,71
13121,26499,31068,35,71
13122,32128,31068,54,71
13123,2322,3002,54,61
13124,2325,26903,84,33
13125,6357,26903,1,33
13126,14890,26903,43,33
13127,18234,26903,18,33
13128,18576,26903,41,33
13129,23046,26903,64,33
13130,2329,15344,59,70
13131,11659,15344,59,70
13132,2329,33124,59,84
13133,8664,33124,8,84
13134,22929,33124,41,84
13135,2329,6594,59,41
13136,12898,6594,84,41
13137,15327,6594,37,41
13138,22145,6594,51,41
13139,2331,24107,32,70
13140,2342,27193,71,16
13141,28830,27193,41,16
13142,2346,24295,24,8
13143,15542,24295,56,8
13144,19400,24295,41,8
13145,2348,1348,71,59
13146,2350,17940,43,40
13147,2350,27355,43,46
13148,17307,27355,67,46
13149,19424,27355,56,46
13150,29367,27355,35,46
13151,30500,27355,39,46
13152,2350,23901,43,6
13153,3344,23901,72,6
13154,4378,23901,40,6
13155,4634,23901,61,6
13156,6858,23901,77,6
13157,8775,23901,41,6
13158,9171,23901,84,6
13159,19561,23901,40,6
13160,32048,23901,43,6
13161,2351,20612,54,41
13162,2355,11273,40,41
13163,2358,19147,18,71
13164,2361,31738,21,32
13165,3140,31738,17,32
13166,30930,31738,70,32
13167,2362,33393,84,84
13168,2370,20848,54,37
13169,5335,20848,40,37
13170,20385,20848,84,37
13171,2371,15499,59,0
13172,2375,23739,32,41
13173,2375,2483,32,70
13174,2375,6547,32,40
13175,4870,6547,68,40
13176,6321,6547,41,40
13177,8577,6547,32,40
13178,9015,6547,32,40
13179,9156,6547,67,40
13180,19623,6547,15,40
13181,19798,6547,41,40
13182,20827,6547,41,40
13183,22253,6547,41,40
13184,22681,6547,41,40
13185,30955,6547,39,40
13186,31840,6547,41,40
13187,2375,5299,32,70
13188,3140,5299,17,70
13189,18260,5299,41,70
13190,25875,5299,41,70
13191,2375,9794,32,72
13192,3140,9794,17,72
13193,11087,9794,48,72
13194,28213,9794,23,72
13195,28963,9794,41,72
13196,2375,19578,32,41
13197,2375,26420,32,59
13198,2375,30860,32,41
13199,2695,30860,41,41
13200,16038,30860,8,41
13201,2375,30536,32,84
13202,2375,12040,32,23
13203,2375,27789,32,41
13204,2375,33430,32,84
13205,2375,19664,32,41
13206,14012,19664,62,41
13207,23030,19664,39,41
13208,2375,30508,32,82
13209,20070,30508,41,82
13210,20669,30508,42,82
13211,28617,30508,41,82
13212,2375,20144,32,39
13213,2375,307,32,59
13214,30820,307,8,59
13215,2375,20692,32,13
13216,7138,20692,84,13
13217,7906,20692,61,13
13218,2375,2546,32,56
13219,19324,2546,37,56
13220,30760,2546,59,56
13221,2375,7615,32,55
13222,2375,29069,32,54
13223,3006,29069,41,54
13224,8577,29069,32,54
13225,2375,17603,32,41
13226,21972,17603,61,41
13227,22077,17603,41,41
13228,2375,25339,32,59
13229,4373,25339,32,59
13230,24128,25339,54,59
13231,2375,29495,32,26
13232,2760,29495,59,26
13233,3800,29495,43,26
13234,4091,29495,29,26
13235,6348,29495,8,26
13236,7267,29495,21,26
13237,7339,29495,62,26
13238,7577,29495,25,26
13239,12521,29495,43,26
13240,24320,29495,41,26
13241,25059,29495,41,26
13242,28592,29495,23,26
13243,2376,20635,24,21
13244,6981,20635,42,21
13245,7458,20635,42,21
13246,11427,20635,37,21
13247,20461,20635,39,21
13248,2386,20745,16,41
13249,13586,20745,41,41
13250,15467,20745,43,41
13251,30016,20745,43,41
13252,2387,21779,40,62
13253,17595,21779,41,62
13254,29498,21779,41,62
13255,2393,4165,84,40
13256,2399,145,26,20
13257,2853,145,40,20
13258,2969,145,31,20
13259,4591,145,41,20
13260,4940,145,40,20
13261,4994,145,84,20
13262,8305,145,59,20
13263,8578,145,47,20
13264,8911,145,54,20
13265,9203,145,46,20
13266,10037,145,0,20
13267,10604,145,40,20
13268,11661,145,41,20
13269,12939,145,60,20
13270,13034,145,84,20
13271,13634,145,24,20
13272,13738,145,41,20
13273,14786,145,1,20
13274,15629,145,41,20
13275,16411,145,26,20
13276,16845,145,41,20
13277,17229,145,23,20
13278,17669,145,70,20
13279,18267,145,40,20
13280,18649,145,61,20
13281,19008,145,43,20
13282,19480,145,8,20
13283,20853,145,41,20
13284,21241,145,55,20
13285,21366,145,46,20
13286,21615,145,56,20
13287,23705,145,39,20
13288,23968,145,62,20
13289,24606,145,62,20
13290,24784,145,49,20
13291,24946,145,84,20
13292,25000,145,18,20
13293,25378,145,41,20
13294,25819,145,62,20
13295,25846,145,8,20
13296,28129,145,41,20
13297,28889,145,22,20
13298,29470,145,31,20
13299,29585,145,43,20
13300,31974,145,43,20
13301,2400,27768,54,59
13302,2405,25411,84,41
13303,13127,25411,59,41
13304,16243,25411,32,41
13305,22382,25411,71,41
13306,29729,25411,47,41
13307,2409,27871,72,40
13308,2413,6407,26,42
13309,2418,18177,43,59
13310,11472,18177,41,59
13311,2419,28191,61,42
13312,15765,28191,0,42
13313,17180,28191,67,42
13314,24332,28191,50,42
13315,2422,25000,41,18
13316,5184,25000,15,18
13317,5308,25000,65,18
13318,6571,25000,56,18
13319,7618,25000,8,18
13320,8088,25000,23,18
13321,9924,25000,41,18
13322,11623,25000,33,18
13323,11812,25000,59,18
13324,12767,25000,8,18
13325,14558,25000,41,18
13326,14842,25000,41,18
13327,15918,25000,41,18
13328,16061,25000,60,18
13329,16579,25000,64,18
13330,19550,25000,35,18
13331,20172,25000,84,18
13332,23131,25000,32,18
13333,27832,25000,41,18
13334,27956,25000,42,18
13335,28380,25000,41,18
13336,28641,25000,0,18
13337,30756,25000,41,18
13338,30869,25000,41,18
13339,2423,13774,70,29
13340,4207,13774,62,29
13341,6509,13774,67,29
13342,16157,13774,54,29
13343,20693,13774,8,29
13344,33017,13774,84,29
13345,2424,4492,8,23
13346,12121,4492,60,23
13347,12963,4492,56,23
13348,30958,4492,16,23
13349,2427,1092,14,27
13350,2428,31977,43,41
13351,2436,7205,21,56
13352,2442,17333,38,15
13353,3709,17333,8,15
13354,2443,13669,38,41
13355,2447,3063,22,24
13356,2628,3063,84,24
13357,6320,3063,41,24
13358,25527,3063,59,24
13359,32030,3063,42,24
13360,32810,3063,84,24
13361,2447,10568,22,42
13362,2447,15045,22,43
13363,3598,15045,35,43
13364,13738,15045,41,43
13365,20660,15045,28,43
13366,29498,15045,41,43
13367,30516,15045,72,43
13368,31494,15045,41,43
13369,2447,12336,22,22
13370,2447,15201,22,77
13371,15632,15201,43,77
13372,2447,23264,22,41
13373,16971,23264,39,41
13374,21554,23264,43,41
13375,28589,23264,40,41
13376,2447,7461,22,41
13377,2449,27243,72,40
13378,5344,27243,0,40
13379,9570,27243,70,40
13380,10262,27243,70,40
13381,14346,27243,46,40
13382,21279,27243,35,40
13383,30795,27243,18,40
13384,2450,1845,26,71
13385,2451,15038,41,59
13386,2452,7579,71,42
13387,4378,7579,40,42
13388,2452,10998,71,41
13389,2453,26587,62,41
13390,18786,26587,59,41
13391,2455,32565,59,84
13392,14464,32565,64,84
13393,26934,32565,84,84
13394,30187,32565,20,84
13395,2458,25828,20,41
13396,26099,25828,41,41
13397,2458,18616,20,2
13398,7620,18616,38,2
13399,2461,6279,62,0
13400,4155,6279,25,0
13401,8523,6279,84,0
13402,20100,6279,41,0
13403,21451,6279,55,0
13404,21815,6279,43,0
13405,22521,6279,70,0
13406,31973,6279,34,0
13407,32071,6279,0,0
13408,33215,6279,84,0
13409,2468,4026,37,40
13410,15413,4026,49,40
13411,31444,4026,67,40
13412,2471,20872,40,39
13413,2473,17630,74,84
13414,2475,22992,41,54
13415,11653,22992,9,54
13416,20613,22992,9,54
13417,2483,16105,70,40
13418,5214,16105,40,40
13419,2489,25147,84,23
13420,11756,25147,41,23
13421,2493,14718,84,43
13422,3138,14718,84,43
13423,19219,14718,84,43
13424,20967,14718,42,43
13425,27790,14718,37,43
13426,2503,4336,41,41
13427,2504,29866,43,72
13428,2504,3152,43,24
13429,5623,3152,41,24
13430,6383,3152,41,24
13431,7842,3152,41,24
13432,8577,3152,32,24
13433,12883,3152,41,24
13434,14520,3152,1,24
13435,14929,3152,0,24
13436,16422,3152,15,24
13437,18210,3152,64,24
13438,19035,3152,40,24
13439,19877,3152,84,24
13440,20231,3152,64,24
13441,21856,3152,41,24
13442,22016,3152,32,24
13443,25119,3152,0,24
13444,26123,3152,41,24
13445,27057,3152,64,24
13446,30596,3152,41,24
13447,30762,3152,26,24
13448,31030,3152,46,24
13449,32278,3152,84,24
13450,32665,3152,84,24
13451,2504,17169,43,8
13452,3140,17169,17,8
13453,6319,17169,42,8
13454,18285,17169,41,8
13455,19023,17169,18,8
13456,22681,17169,41,8
13457,25986,17169,84,8
13458,27762,17169,41,8
13459,2504,28693,43,42
13460,2504,27651,43,41
13461,3140,27651,17,41
13462,3426,27651,42,41
13463,12715,27651,61,41
13464,14588,27651,84,41
13465,14597,27651,84,41
13466,20384,27651,42,41
13467,24560,27651,59,41
13468,27091,27651,72,41
13469,31006,27651,40,41
13470,2504,23794,43,42
13471,2504,27555,43,31
13472,9015,27555,32,31
13473,9263,27555,71,31
13474,14675,27555,43,31
13475,14690,27555,41,31
13476,14742,27555,40,31
13477,19846,27555,27,31
13478,30061,27555,84,31
13479,2504,9179,43,41
13480,3591,9179,72,41
13481,7075,9179,41,41
13482,8514,9179,72,41
13483,8753,9179,62,41
13484,12682,9179,64,41
13485,13734,9179,40,41
13486,14957,9179,43,41
13487,20964,9179,41,41
13488,21469,9179,53,41
13489,21764,9179,41,41
13490,22107,9179,21,41
13491,22536,9179,84,41
13492,25430,9179,41,41
13493,26150,9179,62,41
13494,26280,9179,40,41
13495,2504,4278,43,39
13496,2504,21961,43,26
13497,2504,18089,43,41
13498,6282,18089,41,41
13499,13402,18089,59,41
13500,13664,18089,35,41
13501,13924,18089,64,41
13502,18370,18089,54,41
13503,18807,18089,70,41
13504,23899,18089,46,41
13505,24560,18089,59,41
13506,25975,18089,0,41
13507,26249,18089,40,41
13508,27278,18089,41,41
13509,30637,18089,33,41
13510,2505,2789,70,70
13511,3276,2789,40,70
13512,30897,2789,59,70
13513,2506,5184,41,15
13514,18476,5184,62,15
13515,2509,26537,41,50
13516,2509,15000,41,41
13517,5890,15000,42,41
13518,11406,15000,41,41
13519,19334,15000,27,41
13520,29449,15000,25,41
13521,2514,19828,15,70
13522,18421,19828,42,70
13523,2515,20547,11,64
13524,2521,13875,26,41
13525,15690,13875,72,41
13526,26622,13875,61,41
13527,2523,1385,78,59
13528,16904,1385,82,59
13529,2524,9486,42,42
13530,2524,7618,42,8
13531,7642,7618,41,8
13532,8523,7618,84,8
13533,18472,7618,26,8
13534,18533,7618,8,8
13535,30851,7618,41,8
13536,2530,11163,65,43
13537,2534,3529,59,84
13538,2539,15128,39,0
13539,11038,15128,51,0
13540,31840,15128,41,0
13541,2541,28669,70,64
13542,4633,28669,84,64
13543,13320,28669,7,64
13544,21847,28669,36,64
13545,26497,28669,42,64
13546,26967,28669,41,64
13547,2542,5044,39,71
13548,2543,30688,39,41
13549,7181,30688,41,41
13550,32184,30688,41,41
13551,2545,25846,41,8
13552,7291,25846,71,8
13553,7623,25846,42,8
13554,10078,25846,41,8
13555,11803,25846,41,8
13556,15977,25846,22,8
13557,16773,25846,46,8
13558,18178,25846,22,8
13559,21750,25846,8,8
13560,25494,25846,41,8
13561,30428,25846,84,8
13562,33038,25846,84,8
13563,2551,25011,42,41
13564,15657,25011,64,41
13565,17194,25011,26,41
13566,19243,25011,54,41
13567,20000,25011,41,41
13568,25505,25011,23,41
13569,26514,25011,84,41
13570,2554,5922,39,84
13571,2561,6988,83,0
13572,2562,2207,40,27
13573,4983,2207,63,27
13574,9294,2207,0,27
13575,29449,2207,25,27
13576,2564,9364,40,62
13577,19490,9364,0,62
13578,22243,9364,72,62
13579,28708,9364,54,62
13580,2564,30748,40,40
13581,23856,30748,32,40
13582,2564,25420,40,41
13583,2564,18640,40,8
13584,5581,18640,59,8
13585,11300,18640,31,8
13586,23087,18640,41,8
13587,24263,18640,0,8
13588,25772,18640,54,8
13589,2564,5580,40,39
13590,2564,23870,40,14
13591,10540,23870,47,14
13592,17377,23870,18,14
13593,20861,23870,43,14
13594,22016,23870,32,14
13595,2567,28382,59,27
13596,5257,28382,41,27
13597,20786,28382,8,27
13598,23602,28382,23,27
13599,31444,28382,67,27
13600,2567,6342,59,37
13601,2834,6342,84,37
13602,5402,6342,23,37
13603,28565,6342,9,37
13604,2569,14929,37,0
13605,6446,14929,55,0
13606,9838,14929,9,0
13607,10136,14929,46,0
13608,11948,14929,42,0
13609,12714,14929,29,0
13610,19322,14929,74,0
13611,19637,14929,41,0
13612,19765,14929,41,0
13613,19855,14929,59,0
13614,21036,14929,23,0
13615,22395,14929,32,0
13616,23757,14929,15,0
13617,27162,14929,41,0
13618,29478,14929,41,0
13619,29568,14929,18,0
13620,32263,14929,84,0
13621,2571,6626,70,23
13622,2571,3030,70,41
13623,2575,18360,67,23
13624,18979,18360,37,23
13625,21855,18360,37,23
13626,2575,27501,67,59
13627,2575,12191,67,23
13628,2575,15668,67,42
13629,8577,15668,32,42
13630,2575,23390,67,41
13631,27545,23390,53,41
13632,2578,18435,67,42
13633,2583,12618,59,20
13634,28065,12618,64,20
13635,2585,24314,54,84
13636,19179,24314,21,84
13637,28334,24314,42,84
13638,2590,0,70,14
13639,22016,0,32,14
13640,26638,0,43,14
13641,2595,19916,41,39
13642,21578,19916,37,39
13643,23909,19916,20,39
13644,2603,6960,0,42
13645,2604,12843,41,84
13646,2606,7360,12,37
13647,2612,2784,41,41
13648,2615,21791,54,41
13649,2619,32005,0,43
13650,11852,32005,84,43
13651,15921,32005,51,43
13652,2620,25088,84,44
13653,14308,25088,8,44
13654,2625,24736,84,72
13655,3140,24736,17,72
13656,2626,8866,84,32
13657,15883,8866,40,32
13658,29671,8866,42,32
13659,2626,19611,84,53
13660,3086,19611,62,53
13661,6320,19611,41,53
13662,7377,19611,21,53
13663,12241,19611,84,53
13664,13669,19611,41,53
13665,17013,19611,26,53
13666,18267,19611,40,53
13667,19228,19611,41,53
13668,19412,19611,0,53
13669,19776,19611,41,53
13670,21080,19611,20,53
13671,25463,19611,23,53
13672,31068,19611,71,53
13673,33162,19611,84,53
13674,2626,11736,84,41
13675,2626,12391,84,31
13676,2628,13568,84,60
13677,7754,13568,42,60
